"","curl1","curl2","curl3","strait1","strait2","strait3","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez"
"Fam163a",10.5412857880631,4.89700584952483,19.562280807241,32.5777901600336,13.5864675767685,14.4020404474694,15.9278117715167,-0.795805150857689,0.739742127145416,-1.07578725295613,0.282022414429954,0.399575682500758,"Fam163a","329274"
"Fam163b",3.6894500258221,0,2.17358675636011,0,0,0,0.977172797030369,3.35475410969817,2.7073847973861,1.23911241318082,0.215303870620673,NA,"Fam163b","109349"
"Fam166a",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"Fam166a","68222"
"Fam166b",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"Fam166b","329831"
"Fam167a",1.05412857880631,1.22425146238121,0,0,0,0,0.379730006864587,1.96632501696914,3.81378018798563,0.515584255003358,0.606144809417348,NA,"Fam167a","219148"
"Fam167b",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"Fam167b","230766"
"Fam168a",2.10825715761263,0,2.17358675636011,2.87451089647355,2.26441126279475,0,1.57012767887351,-0.221576462641301,1.85573863732045,-0.119400684010783,0.904957919410375,0.932279724374614,"Fam168a","319604"
"Fam168b",0,1.22425146238121,0,0.958170298824518,0,1.10784926518995,0.54837850439928,-1.03434941058571,3.05476737017174,-0.338601695397696,0.734909805233994,NA,"Fam168b","214469"
"Fam169a",7.3789000516442,6.12125731190604,6.52076026908034,0.958170298824518,0,2.21569853037991,3.86579774363917,2.66118855480929,1.32692809177969,2.00552582411612,0.0449068628246804,0.0986445101004984,"Fam169a","320557"
"Fam169b",15.8119286820947,13.4667660861933,13.0415205381607,0.958170298824518,2.26441126279475,4.43139706075981,8.32903232147129,2.49552499843222,0.92895718564098,2.68637245828537,0.0072232519279981,0.023220541746073,"Fam169b","434197"
"Fam170a",6.85183576224104,4.89700584952483,24.9962476981413,0.958170298824518,0,2.21569853037991,6.65315968985194,3.52150222196657,1.28870743452476,2.73258470279967,0.00628395113200417,0.0207290299697943,"Fam170a","225497"
"Fam170b",1.05412857880631,0,1.08679337818006,20.1215762753149,12.4542619453711,22.1569853037991,9.47895758024524,-4.51938176771007,1.14035851899226,-3.96312360756849,7.39754550442981e-05,0.000473193206106143,"Fam170b","105511"
"Fam171a1",6.85183576224104,9.79401169904967,6.52076026908034,0.958170298824518,1.13220563139737,4.43139706075981,4.94806345355879,1.83541645393197,1.10562128409982,1.66007699049167,0.0968989651352387,0.17677356335141,"Fam171a1","269233"
"Fam171a2",0,0,0,0,0,6.64709559113972,1.10784926518995,-3.75650190615202,3.06956857860429,-1.22378823276204,0.221032124505199,NA,"Fam171a2","217219"
"Fam171b",15.8119286820947,18.3637719357181,36.9509748581219,11.4980435858942,16.9830844709606,16.6177389778493,19.3709237517732,0.649044351661313,0.635953776106235,1.02058416200503,0.307451496330289,0.426716620331811,"Fam171b","241520"
"Fam172a",2.63532144701579,2.44850292476242,8.69434702544046,0,4.5288225255895,0,3.05116565380136,1.6242259678595,1.58154220252442,1.02698869828889,0.304425785842221,0.423236792788897,"Fam172a","68675"
"Fam173a",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"Fam173a","214917"
"Fam173b",3.6894500258221,8.56976023666846,4.34717351272023,11.4980435858942,12.4542619453711,9.97064338670958,8.42155544886428,-1.07792918928978,0.81367583492755,-1.32476490393224,0.185249138623727,0.29016491403833,"Fam173b",NA
"Fam174a",0.527064289403157,0,3.26038013454017,4.79085149412259,4.5288225255895,4.43139706075981,2.92308591740254,-1.92176034338988,1.41785399155619,-1.35540073578424,0.175289915350375,0.277977281057157,"Fam174a","67698"
"Fam174b",0,2.44850292476242,2.17358675636011,12.4562138847187,5.66102815698687,15.5098897126593,6.37487023924791,-3.07344583841815,1.18185065670422,-2.60053655762984,0.00930781011904046,0.0284935763394492,"Fam174b","100038347"
"Fam175a",0,0,7.6075536472604,0,2.26441126279475,0,1.64532748500919,1.75261981346655,2.52058666003933,0.695322180844679,0.486853416768981,0.601103950989229,"Fam175a",NA
"Fam175b",0.527064289403157,0,1.08679337818006,0.958170298824518,0,0,0.428671327734622,0.544263429484756,3.29155877901897,0.165351271547692,0.868667505311408,NA,"Fam175b",NA
"Fam177a",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"Fam177a","73385"
"Fam178a",3.6894500258221,8.56976023666846,1.08679337818006,19.1634059764904,7.92543941978162,6.64709559113972,7.84699077134705,-1.3787735011558,0.96105713904244,-1.43464258798343,0.151388972112115,0.248190911795731,"Fam178a",NA
"Fam178b",0,0,1.08679337818006,0,1.13220563139737,0,0.369833168262905,-0.153806406787066,3.92759950290104,-0.039160409984129,0.968762497664234,NA,"Fam178b","381337"
"Fam179a",1.05412857880631,0,0,2.87451089647355,1.13220563139737,1.10784926518995,1.02811572864453,-1.88301906135131,2.23115989741951,-0.843964192583932,0.398689415176657,NA,"Fam179a",NA
"Fam179b",8.96009291985367,12.2425146238121,4.34717351272023,1.91634059764904,2.26441126279475,2.21569853037991,5.32437190786828,1.99953073637086,1.0636964392619,1.87979451896853,0.0601360877525146,0.123221502844118,"Fam179b",NA
"Fam180a",0,1.22425146238121,0,0,0,0,0.204041910396868,0.809987487622326,4.06699204282385,0.199161316052127,0.84213655851987,NA,"Fam180a","208164"
"Fam181a",0,0,1.08679337818006,1.91634059764904,0,3.32354779556986,1.05444696189983,-2.38839783398425,2.44417275641876,-0.977180449995588,0.328479824839611,NA,"Fam181a","100504156"
"Fam181b",1.58119286820947,11.0182631614309,2.17358675636011,0,3.39661689419212,0,3.02827661336543,2.1229777403447,1.65905768593789,1.27962864603141,0.200675770233045,0.30734179155911,"Fam181b","58238"
"Fam183b",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"Fam183b","75429"
"Fam184a",11.0683500774663,12.2425146238121,11.9547271599806,0,1.13220563139737,1.10784926518995,6.25094112630772,4.03262622683561,1.31827387365815,3.05902006207956,0.00222062278581519,0.00881273335941317,"Fam184a","75906"
"Fam184b",0,0,0,2.87451089647355,4.5288225255895,4.43139706075981,1.97245508047048,-4.5902879683814,1.92127953492135,-2.38918277374423,0.0168858994458564,0.046362610076239,"Fam184b","58227"
"Fam185a",2.10825715761263,2.44850292476242,1.08679337818006,0,0,1.10784926518995,1.12523378762418,2.30732875020577,2.16869130730614,1.06392677576221,0.287361872205112,NA,"Fam185a","330050"
"Fam186b",0,0,0,140.851033927204,4.5288225255895,34.3433272208885,29.9538639456137,-8.5186602257223,2.23790033453252,-3.80654137911007,0.000140923723399882,0.000825543750758778,"Fam186b","545136"
"Fam187a",2.10825715761263,7.34550877428725,1.08679337818006,0,0,0,1.75675988501332,4.14381991028508,2.0763868664456,1.99568778691929,0.0459679172765407,0.100558964778118,"Fam187a","66784"
"Fam187b",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"Fam187b","76415"
"Fam188a",0,2.44850292476242,0,9.58170298824518,4.5288225255895,16.6177389778493,5.5294612360744,-3.97712609005542,1.4405241631199,-2.76088814882613,0.00576444146232189,0.019333834639115,"Fam188a",NA
"Fam188b",55.3417503873315,23.260777785243,111.939717952546,0.958170298824518,13.5864675767685,6.64709559113972,35.2889965986422,3.18815379280946,0.816877078586763,3.90285622694313,9.50641764296706e-05,0.000590299028830699,"Fam188b",NA
"Fam189a1",0,1.22425146238121,0,0.958170298824518,1.13220563139737,0,0.552437898767183,-1.0470612480233,3.04838327069748,-0.343480840512463,0.731236752144571,NA,"Fam189a1","70638"
"Fam189a2",2.63532144701579,4.89700584952483,1.08679337818006,1.91634059764904,0,0,1.75591021206162,2.08558157880429,1.89917112882756,1.09815358244826,0.272137431140713,0.388579442850544,"Fam189a2","381217"
"Fam189b",1.05412857880631,2.44850292476242,0,0,1.13220563139737,0,0.772472855827684,1.59812008291182,2.68773066204992,0.594598300148478,0.552112016603002,NA,"Fam189b","68521"
"Fam192a",0,0,0,0,2.26441126279475,0,0.377401877132458,-2.19624213447619,4.03108261990056,-0.544826871975739,0.585872595126367,NA,"Fam192a","102122"
"Fam193a",12.1224786562726,11.0182631614309,4.34717351272023,43.1176634471033,22.6441126279475,27.6962316297488,20.1576538392039,-1.74349440468579,0.656009645695743,-2.65772678210652,0.00786696414620682,0.0249206637371781,"Fam193a","231128"
"Fam193b",5.27064289403157,1.22425146238121,0,0.958170298824518,2.26441126279475,1.10784926518995,1.80422086387033,0.685318719487717,1.73545032445795,0.394893884215194,0.692921203658262,0.776727560285357,"Fam193b","212483"
"Fam195a",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"Fam195a",NA
"Fam195b",0,0,0,0,3.39661689419212,0,0.566102815698687,-2.78397964794157,3.83699501244637,-0.725562488069688,0.468107024316417,NA,"Fam195b",NA
"Fam196a",0.527064289403157,0,4.34717351272023,0,0,0,0.812372967020564,3.04063333846464,2.96188668469134,1.02658665308849,0.304615141437407,NA,"Fam196a",NA
"Fam196b",0,1.22425146238121,0,0.958170298824518,1.13220563139737,0,0.552437898767183,-1.0470612480233,3.04838327069748,-0.343480840512463,0.731236752144571,NA,"Fam196b",NA
"Fam198a",1.05412857880631,0,0,0.958170298824518,0,0,0.335383146271805,0.220178565862066,4.056301616619,0.0542806198040049,0.956711589942606,NA,"Fam198a",NA
"Fam198b",11.0683500774663,12.2425146238121,11.9547271599806,24.9124277694375,23.7763182593449,13.2941911822794,16.2080881787201,-0.821450739997816,0.630810201656015,-1.30221536975992,0.192842772518526,0.29875146014111,"Fam198b",NA
"Fam199x",12.6495429456758,9.79401169904967,9.78114040362051,16.2888950800168,20.3797013651527,35.4511764860785,17.3907446632657,-1.14270206627249,0.642976500056182,-1.77720657935811,0.0755342573462229,0.147212036539599,"Fam199x","245622"
"Fam19a1",43.746336020462,51.4185614200108,58.6868424217231,38.3268119529807,58.8746928326635,52.0689154639278,50.520360018628,0.0406488358040741,0.454438015481506,0.0894485813670409,0.928725415825934,0.949828214827799,"Fam19a1",NA
"Fam19a2",4.21651431522526,2.44850292476242,1.08679337818006,3.83268119529807,1.13220563139737,4.43139706075981,2.85801575093716,-0.227831375666445,1.29971454973314,-0.175293394779049,0.860849101619108,0.901720527725,"Fam19a2",NA
"Fam19a3",0.527064289403157,0,0,0,0,1.10784926518995,0.272485592432185,-0.313077051248528,4.07237789818556,-0.0768781923180605,0.938720446203516,NA,"Fam19a3",NA
"Fam19a4",0,0,0,0,0,1.10784926518995,0.184641544198325,-1.22082899275181,4.0804728567969,-0.299188117553156,0.764796515123686,NA,"Fam19a4",NA
"Fam19a5",4.74357860462841,2.44850292476242,4.34717351272023,0,1.13220563139737,0,2.11191011225141,3.35104230168349,1.81544421242714,1.8458525350131,0.0649136201301107,0.130887960634759,"Fam19a5",NA
"Fam204a",0,2.44850292476242,1.08679337818006,21.0797465741394,3.39661689419212,7.75494485632967,5.96110077126728,-3.43064293128127,1.32636749535591,-2.58649502742881,0.00969575693832181,0.0294902185811038,"Fam204a","76539"
"Fam205a1",0,0,0,26.8287683670865,38.4949914675107,22.1569853037991,14.5801241897327,-7.47834409744457,1.36143993175772,-5.49296661791715,3.95237523292717e-08,5.55666569366097e-07,"Fam205a1","433698"
"Fam205a2",0,0,0,88.1516674918556,118.881591296724,73.1180515025369,46.6918850485195,-9.15803823320216,1.28519534938632,-7.12579471873682,1.03481850385566e-12,3.41040185183734e-11,"Fam205a2","545611"
"Fam205c",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"Fam205c","277773"
"Fam206a",17.3931215503042,18.3637719357181,10.8679337818006,9.58170298824518,9.05764505117899,14.4020404474694,13.2777026257861,0.503490914352861,0.676403314587555,0.744364942474994,0.456655722065546,0.574038204520206,"Fam206a",NA
"Fam207a",16.866057260901,28.1577836347678,23.9094543199613,0,1.13220563139737,0,11.6775834745046,5.90444359855952,1.37339460102844,4.29916033901552,1.71446409020674e-05,0.000130142295602818,"Fam207a","108707"
"Fam208a",32.6779859429957,31.8305380219114,38.037768236302,59.4065585271201,28.3051407849344,27.6962316297488,36.3257038571687,-0.176974803302575,0.533479333532855,-0.331736943080057,0.74008790230355,0.812603499145915,"Fam208a",NA
"Fam208b",6.32477147283789,3.67275438714363,3.26038013454017,0.958170298824518,2.26441126279475,6.64709559113972,3.85459719121344,0.470847424084675,1.17946376675198,0.399204653298762,0.689742414793564,0.773900032331286,"Fam208b",NA
"Fam209",1.58119286820947,0,0,0,0,0,0.263532144701579,1.54761652778813,4.04518119065495,0.382582745950511,0.702029165423947,NA,"Fam209","76426"
"Fam20a",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"Fam20a","208659"
"Fam20b",18.4472501291105,17.1395204733369,76.075536472604,26.8287683670865,3.39661689419212,7.75494485632967,24.9404395321099,1.53764490646152,0.855119283655938,1.79816422790461,0.0721509865057259,0.142502562590501,"Fam20b","215015"
"Fam20c",3.6894500258221,3.67275438714363,2.17358675636011,0,0,0,1.58929852822097,4.02779309910951,2.04120497193233,1.9732428416028,0.0484679016009062,0.105043170036703,"Fam20c","80752"
"Fam21",21.6096358655294,9.79401169904967,5.43396689090028,5.74902179294711,4.5288225255895,5.53924632594976,8.77578418332763,1.25363103141368,0.87330289788091,1.43550540649258,0.151143128807923,0.248035934327087,"Fam21",NA
"Fam210a",9.48715720925683,6.12125731190604,1.08679337818006,6.70719209177163,5.66102815698687,19.9412867734192,8.1674524869201,-0.902418433651519,0.973663735977419,-0.926827610299792,0.354016047085265,0.474825365478872,"Fam210a","108654"
"Fam210b",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"Fam210b","67017"
"Fam212a",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"Fam212a",NA
"Fam212b",0.527064289403157,0,0,0,1.13220563139737,0,0.276544986800089,-0.313077051248528,4.07237789818556,-0.0768781923180604,0.938720446203516,NA,"Fam212b",NA
"Fam213a",5.79770718343473,7.34550877428725,0,1.91634059764904,0,1.10784926518995,2.69456763676016,2.09598336035411,1.68600196596094,1.24316780328278,0.213806004484802,0.322013812034164,"Fam213a",NA
"Fam213b",0,0,0,1.91634059764904,3.39661689419212,0,0.88549291530686,-3.4373402107947,2.81624848754356,-1.22053867973592,0.222260735875185,NA,"Fam213b",NA
"Fam214a",9.48715720925683,12.2425146238121,14.1283139163407,0,0,2.21569853037991,6.34561404663159,4.05349950155873,1.35372212122966,2.99433645797021,0.00275042460057563,0.0104915549465523,"Fam214a","235493"
"Fam214b",1.58119286820947,1.22425146238121,0,0,0,0,0.467574055098447,2.2789394592349,3.52381422061671,0.646725200750243,0.517809810081561,NA,"Fam214b","230088"
"Fam216a",0,0,0,0.958170298824518,2.26441126279475,0,0.537096926936544,-2.7140534267039,3.37099531346365,-0.805119311754618,0.420750832695884,NA,"Fam216a","68948"
"Fam216b",0,1.22425146238121,1.08679337818006,6.70719209177163,0,5.53924632594976,2.42624720971378,-2.5916954943041,1.81814351510405,-1.42546255164889,0.154023537692607,0.251383848353421,"Fam216b","219170"
"Fam217a",0.527064289403157,0,0,0,1.13220563139737,0,0.276544986800089,-0.313077051248528,4.07237789818556,-0.0768781923180604,0.938720446203516,NA,"Fam217a","71864"
"Fam217b",0,0,0,0,1.13220563139737,0,0.188700938566229,-1.22082899275181,4.0804728567969,-0.299188117553156,0.764796515123686,NA,"Fam217b","71532"
"Fam219a",0,0,0,0,2.26441126279475,0,0.377401877132458,-2.19624213447619,4.03108261990056,-0.544826871975739,0.585872595126367,NA,"Fam219a","71901"
"Fam219aos",0.527064289403157,0,0,0,0,0,0.0878440482338595,0.648704840267485,4.07237813541102,0.15929386189036,0.873437356515855,NA,"Fam219aos","76992"
"Fam219b",0.527064289403157,0,0,0,0,0,0.0878440482338595,0.648704840267485,4.07237813541102,0.15929386189036,0.873437356515855,NA,"Fam219b","78323"
"Fam220a",0,0,1.08679337818006,0,0,0,0.181132229696676,0.809987487622326,4.06699204282385,0.199161316052127,0.84213655851987,NA,"Fam220a","67238"
"Fam221a",0.527064289403157,0,0,3.83268119529807,15.8508788395632,2.21569853037991,3.73772047577406,-4.54409193579477,1.68959119679413,-2.68946236487077,0.00715672164309018,0.0230422117950464,"Fam221a","231946"
"Fam221b",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"Fam221b","242408"
"Fam222a",0,0,0,0,0,2.21569853037991,0.369283088396651,-2.16882890809699,4.03342870604725,-0.53771346072023,0.59077488477755,NA,"Fam222a","433940"
"Fam222b",2.10825715761263,3.67275438714363,1.08679337818006,0,1.13220563139737,0,1.33333509238895,2.57608093847471,2.07793512524613,1.23973116733834,0.215074845086129,0.323282472528896,"Fam222b","216971"
"Fam227a",1.05412857880631,2.44850292476242,4.34717351272023,0.958170298824518,2.26441126279475,0,1.8453977629847,1.25443872504509,1.68888240776242,0.742762621766593,0.45762540907677,0.574916637992504,"Fam227a","75729"
"Fam227b",0.527064289403157,1.22425146238121,0,0.958170298824518,1.13220563139737,2.21569853037991,1.00956503539769,-1.35529896852335,2.10203110164129,-0.644756858005154,0.519084763645214,NA,"Fam227b","75823"
"Fam228a",1.58119286820947,4.89700584952483,6.52076026908034,1.91634059764904,2.26441126279475,7.75494485632967,4.15577595059802,0.0830511796956847,1.16390978005715,0.0713553413835964,0.943114951377762,0.96003221717226,"Fam228a","74855"
"Fam228b",0.527064289403157,0,1.08679337818006,1.91634059764904,4.5288225255895,2.21569853037991,1.71245322020028,-2.3745773972733,1.78370354328656,-1.33126236487596,0.18310269711104,0.287907219105402,"Fam228b","207921"
"Fam229a",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"Fam229a","68233"
"Fam229b",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"Fam229b","66337"
"Fam24a",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"Fam24a","68223"
"Fam25c",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"Fam25c","69134"
"Fam26d",2.10825715761263,1.22425146238121,1.08679337818006,0.958170298824518,1.13220563139737,0,1.0849463213993,1.10629205033641,2.02994160582222,0.54498713025211,0.585762369042132,NA,"Fam26d",NA
"Fam26e",1.05412857880631,1.22425146238121,0,5.74902179294711,4.5288225255895,0,2.09270405995402,-2.14176288186384,1.79771196985457,-1.19138266740089,0.23350339408446,0.345260975062602,"Fam26e",NA
"Fam26f",0,0,0,0,1.13220563139737,0,0.188700938566229,-1.22082899275181,4.0804728567969,-0.299188117553156,0.764796515123686,NA,"Fam26f",NA
"Fam32a",1.58119286820947,3.67275438714363,0,0,0,0,0.875657875892183,3.15161641958642,2.82131014447325,1.11707549266082,0.263962048106625,NA,"Fam32a","67922"
"Fam35a",2.10825715761263,1.22425146238121,1.08679337818006,22.0379168729639,18.115290102358,19.9412867734192,10.7522992911525,-3.66481948419327,0.915927153189038,-4.00121283819707,6.30186410986948e-05,0.000412857512645445,"Fam35a",NA
"Fam3a",0,0,0,0.958170298824518,1.13220563139737,0,0.348395988370315,-2.09467509929043,3.96887642210457,-0.527775339041595,0.597655275484641,NA,"Fam3a","66294"
"Fam3b",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"Fam3b","52793"
"Fam3c",0.527064289403157,0,2.17358675636011,0,0,0,0.450108507627212,2.19589566064016,3.59254642510308,0.611236543888827,0.54104299364848,NA,"Fam3c","27999"
"Fam43a",0,0,4.34717351272023,0,3.39661689419212,1.10784926518995,1.47527327868372,-0.0791179975600985,2.26761109095245,-0.0348904615415632,0.97216708657102,0.980296191817908,"Fam43a","224093"
"Fam43b",0,0,0,0,1.13220563139737,0,0.188700938566229,-1.22082899275181,4.0804728567969,-0.299188117553156,0.764796515123686,NA,"Fam43b","625638"
"Fam45a",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"Fam45a","67894"
"Fam46a",230.32709446918,198.328736905756,155.411453079748,9.58170298824518,4.5288225255895,11.0784926518995,101.542717103403,4.52996431825983,0.525377942895555,8.622296347832,6.56246055318349e-18,4.12075925386883e-16,"Fam46a",NA
